datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-23;2021/279;ENSEMBLE PYGMALION;49301996200049.0;Festival pulsations;28000;aide en numéraire;échelonné;2021-06-23/2021-12-23;sans objet;non;1.00;2021-06-23;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-28;2021/232;LES RESTAURANTS DU CŒUR GIRONDE;37954994200025.0;Fonctionnement;50000;aide en numéraire;échelonné;2021-06-28/2021-12-28;sans objet;non;1.00;2021-06-28;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-28;2021/232;SECOURS POPULAIRE Français GIRONDE;32571979700046.0;Fonctionnement;50000;aide en numéraire;échelonné;2021-06-28/2021-12-28;sans objet;non;1.00;2021-06-28;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-24;2021/279;SIVOC;25330068500018.0;Saison culturelle;2500;aide en numéraire;échelonné;2021-06-24/2021-12-24;sans objet;non;1.00;2021-06-24;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-01;2021/200;AGENCE QUALITE CONSTRUCTION;32721569500070.0;Fonctionnement;52000;aide en numéraire;échelonné;2021-06-01/2021-12-01;sans objet;non;1.00;2021-06-01;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-11-08;2020/288;ADAV 33;30091783800025.0;Fonctionnement;84800;aide en numéraire;échelonné;2020-11-08/2021-05-08;sans objet;non;1.00;2020-11-08;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-03;2021/66;LES BRUITS DE LA RUE;78989994500016.0;Application TINKIET;9720;aide en numéraire;échelonné;2021-03-03/2021-09-03;sans objet;non;1.00;2021-03-03;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-30;2021/142;TECHNOWEST LOGEMENT JEUNES;48925061300028.0;Lutte contre la précarité alimentaire;28250;aide en numéraire;échelonné;2021-06-30/2021-12-30;sans objet;non;1.00;2021-06-30;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-25;2021-143;LES AMIS DE SOLEVENT;83822381600011.0;Fonctionnement;2000;aide en numéraire;échelonné;2021-05-25/2021-11-25;sans objet;non;1.00;2021-05-25;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-12;2021-101;LA MÉMOIRE DE BORDEAUX;34221545600043.0;Centre de doc. et recherche;12778;aide en numéraire;unique;2021-05-12/2021-11-12;sans objet;non;1.00;2021-05-12;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2020-11-24;2020/338;BORDEAUX TECHNOWEST;37781852100025.0;Fonctionnement;440000;aide en numéraire;échelonné;2020-11-24/2021-05-24;sans objet;non;1.00;2020-11-24;;Fonctionnement;Entre 100 000€ et 500 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2020-11-26;2020/368;PLIE DES SOURCES;47827698300028.0;"Action ""Clauses d'insertion""";8355;aide en numéraire;échelonné;2020-11-26/2021-05-26;sans objet;non;1.00;2020-11-26;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-04-08;2021/143;TERRE D'ADELES;48782378300013.0;Fonctionnement;7000;aide en numéraire;échelonné;2021-04-08/2021-10-08;sans objet;non;1.00;2021-04-08;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2020-11-20;2020/338;ALPHA;82775559600018.0;Fonctionnement;57000;aide en numéraire;échelonné;2020-11-20/2021-05-20;sans objet;non;1.00;2020-11-20;;Fonctionnement;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-08-25;2021/409;CIDFF;33348540700030.0;Fonctionnement;20000;aide en numéraire;unique;2021-08-25/2022-02-25;sans objet;non;1.00;2021-08-25;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-09-01;2021/327;ESPACE TEXTILE RIVE DROITE;85029215200012.0;Investissement;6700;aide en numéraire;échelonné;2021-09-01/2022-03-01;sans objet;non;1.00;2021-09-01;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-03-18;2021/143;RECUP' BOKASHI;85191355800025.0;Fonctionnement;4000;aide en numéraire;échelonné;2021-03-18/2021-09-18;sans objet;non;1.00;2021-03-18;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-08-30;2021/382;CAISSE SECOURS ET D'ENTRAIDE SDIS;78184992200021.0;Fonctionnement;116607;aide en numéraire;unique;2021-08-30/2022-02-30;sans objet;non;1.00;2021-08-30;;Fonctionnement;Entre 100 000€ et 500 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-06-09;2021/138;CREAQ;41993219900021.0;Ma rénov Bordeaux Métropole;60000;aide en numéraire;échelonné;2021-06-09/2021-12-09;sans objet;non;1.00;2021-06-09;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-11;2021-279;LES QUATUORS A BORDEAUX;42243827500014.0;Vivre ! Festival des quatuors;15000;aide en numéraire;échelonné;2021-10-11/2022-04-11;sans objet;non;1.00;2021-10-11;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-20;2021-541;LETTRES DU MONDE;45227479800035.0;Festival Lettres du Monde;9500;aide en numéraire;échelonné;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-25;2021-215;XYLOFUTUR;48537603200036.0;Fonctionnement;20000;aide en numéraire;unique;2021-10-25/2022-04-25;sans objet;non;1.00;2021-10-25;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-09-15;2021-406;UNION SOCIALE POUR L'HABITAT;77569790700068.0;Congés USH;70000;aide en numéraire;unique;2021-09-15/2022-03-15;sans objet;non;1.00;2021-09-15;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-25;2021/461;ARC SUD DEVELOPPEMENT;42198523500017.0;Investissement;12000;aide en numéraire;échelonné;2021-10-25/2022-04-25;sans objet;non;1.00;2021-10-25;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-11-08;2021/456;CONGRES ET EXPOSITIONS DE BORDEAUX;45309131600019.0;Aide à l'immobilier;1600000;aide en numéraire;échelonné;2021-11-08/2022-05-08;sans objet;non;1.00;2021-11-08;;Autre objet;Supérieur à 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-20;2020/139;EMMAUS CONNECT;79227291600034.0;Plan pauvreté ALADDIN;18000;aide en numéraire;unique;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
