web-scraper-start-url,nom,description,adresse,code postal,telephone,president,site web,categorie
https://assos.bordeaux.fr/association/detail/1818,CENTRE DE VOILE DE BORDEAUX-LAC - CVBL,"Promotion et développement de la pratique de la voile, l’initiation, le perfectionnement à la pratique de la voile. 
Organisation de manifestations nautiques contribuant à l’animation du Lac de Bordeaux.",Boulevard Jacques Chaban-Delmas                                                                                                ,33520,06 86 96 13 43,null,voilebordeauxlac.fr,Sport
https://assos.bordeaux.fr/association/detail/1442,W568925635,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/531,COLLECTIF 05/15,"Proposer à tous les publics des randonnées, des courts séjours à vocation pédestre, mais également des visites, dans la région. L'association propose également des ateliers confort et bien-être (sophrologie), ainsi que des ateliers cuisine vietnamienne !",31 rue Lachassaigne chez Mme DAO DUC Sylvie                                                                                                 ,33000,06 45 04 57 24,null,,Sport
https://assos.bordeaux.fr/association/detail/625,ASSOCIATION DES ANGOLAIS DE BORDEAUX - AAB,"Créer une synergie autor des problèmes sociaux ,culturels et économiques par l'accueil;Diffuser la langue Portugaise et les langues natives de l'Angola Umbundu,Kimbundu....; Favoriser une meilleure connaissance mutuelle entre l'Angola et la France ; Cours de danse traditionnelles Angolaises ; Organisation de manifestations culturelles , théâtre ,spectacles, récitals,expositions conférences.",12 Avenue des 40 Journaux                                  appt 162                                                                                                             ,33300,06 05 83 19 95,null,null,Sport
https://assos.bordeaux.fr/association/detail/838,ASSOCIATION POUR LE DON DE SANG BENEVOLE DE BORDEAUX ET ENVIRONS,"Promouvoir le don de sang bénévole
Accueillir et informer les donneur de sang",Residence de la mairie                                 Bat 14 apt 9                                                                                                             ,33130,06 88 36 66 94,Sandrine DUPLACEAU,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/820,CLUB LOISIRS AQUITAINE CULTURE - CLAC,"L'association œuvre pour la découverte de notre environnement proche et pour la culture. Elle favorise les liens nature/culture en proposant des ateliers, stages, balades à destination de tous les publics. Elle s'appuie sur des approches pédagogiques créatives et innovantes, notamment celles venant des pays scandinaves.",3 rue de Tauzia                                                                                                ,33800,06 87 38 99 08,null,,Culture
https://assos.bordeaux.fr/association/detail/778,SALSA WITH S - SWS,"L’association a pour objet l’éveil et l’expression corporelle dans les danses latines et
tropicales.",62bis rue paul antin                                                                                                ,33800,06 87 46 12 72,carole Couture,,Sport
https://assos.bordeaux.fr/association/detail/805,COMPAGNIE LEITMOTIV,"La Compagnie Leitmotiv à Bordeaux a pour vocation d'être la compagnie de toutes et de tous, permettant à tout le monde de pratiquer une activité théâtrale.
Théâtre Humour ou théâtre plus traditionnel, nos cours vous sont ouverts...
En scène !",84 rue Amédée St Germain                                 La Laiterie                                                                                                             ,33800,06 26 39 30 40,null,www.compagnie-leitmotiv.com,Culture
https://assos.bordeaux.fr/association/detail/1588,DÉFENSE DES RÉSIDENTS DES QUARTIERS BORDEAUX MÉTROPOLE  - ADDR.DQBM,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1255,WEJOB,"WeJOB propose des services d'insertion et de RH innovants, aux demandeurs d'emploi et aux entreprises. WeJOB associe des démarches collaboratives à de l'expertise et de l'accompagnement spécialisé. L'offre de WeJOB s'adresse aux personnes en recherche d'emploi et aux entreprises avec des programmes collectifs et individuels, des services de formation, de recrutement et de conseil.",http://www.we-job.com/                                                                                                ,33000,06 58 72 27 89,null,www.we-job.com,"Emploi, insertion professionnelle, formation"
https://assos.bordeaux.fr/association/detail/673,ACADÉMIE KARATÉ YOGA BORDEAUX BASTIDE,"Association ayant pour but de promouvoir l'enseignement du karaté-do, du handi-karaté et du hatha-yoga pour tous mais aussi pour les futures mamans et les enfants, par le biais de l'activité physique sportive et du bien-être.",17 rue Calvimont                                 Coté Cour                                                                                                             ,33100,06 22 60 34 58,null,www.hathayogasimplifie-bordeaux.fr,Sport
https://assos.bordeaux.fr/association/detail/1689,ENSEMBLE2GENERATIONS - E2G,FAVORISER LES RELATIONS INTERGENERATIONNELLES AU TRAVERS DU LOGEMENT ET DE PARTAGES D'ACTIVITES,85 rue Camille GODARD                                                                                                ,33000,07 86 62 26 07,Ariane MOREAU,null,null
https://assos.bordeaux.fr/association/detail/1149,ASTROLABE,"L 'association Astrolabe (Espace de Vie Sociale) propose de l'accompagnement à la scolarité, des loisirs, des activités familiales, des séjours pour tous. Elle fédère et participe à l'animation de la vie du quartier. Ses projets, activités et animations sont réalisées avec les habitants dans un esprit d'éducation populaire, d'innovation et de solidarité.",40 rue Laffiteau                                                                                                ,33800,05 56 85 74 59,Joël DUCOS,,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1827,LABO - ATELIERS & LIVRES POUR ENFANTS,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1785,STUDIO CANOPÉE - SC,"Le Studio Canopée se donne pour mission de proposer des activités physiques douces centrées sur le thème du bien-être. Notre credo ? Proposer des cours collectifs de Pilates, Yoga et Marche Nordique en petits groupes afin de garantir un suivi et un accompagnement personnalisé pour chacun de nos adhérents. Envie d’en savoir plus ? N’hésitez pas à nous rencontrer !","28 avenue André Reinson, Résidence Canopée, Bat F Appt 617, 4è étage                                                                                                ",33300,07 89 63 06 34,Matthieu Robert,null,Sport
https://assos.bordeaux.fr/association/detail/965,ASSOCIATION DANZA EVOLUCION,"Danza Evolucion est une association loi 1901 qui a pour but de promouvoir la danse dans toute sa diversité sur le Bassin d'Arcachon à Biganos.
Ori Tahiti (danse polynésienne) avec sa troupe Manava Ori Tahiti , Boogie-woogie, Sévillanes, Bachata Reggaeton et Ukulélé !",106 Rue Joseph cruchon                                                                                                ,33380,06 44 18 51 92,Marie Christine Legrand,www.danzaevolucion.fr/m,Culture
https://assos.bordeaux.fr/association/detail/1323,ASSOCIATION NATIONALE DES MEMBRES DE L’ORDRE NATIONAL DU MÉRITE   - ANMONM,Buts de l'association : assurer le rayonnement et le prestige de l’Ordre en tous lieux ; maintenir et développer les valeurs morales et civiques liées à la qualité de compagnon ; renforcer les liens de solidarité entre les membres de l’Ordre et pratiquer l’entraide ; participer au devoir national de mémoire ; développer l'esprit de la citoyenneté et du civisme.,185 Cours Balguerie Stuttenberg                                 Appartement 124                                                                                                             ,33300,06 22 53 93 15,Bernard Miot,null,"Vivre ensemble, vie quotidienne"
