legislature,id_loi,etape_discussion,id_amendement,date_amendement,etape_texte,action_amendement,resume_amendement,url_pdf,statut_amendement,auteur,groupe_politique,statut_auteur,co-signataires
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59048B1120P0D1N21,2013-06-25T00:00:00Z,Article 14,"Substituer à l’alinéa 2 les cinq alinéas suivants :
« Art. L. 3335‑3. – I.- Il est instauré un fonds de solidarité pour les départements de la région d’Île-de-France. 
« II.- 1. Les ressources du fonds en 2014 et 2015 sont fixées, respectivement, à 25 et 50 millions d’euros. À compter de 2016, elles sont fixées à 2 % des recettes fiscales des départements de la région d’Île-de-France.
« 2. Les ressources fiscales mentionnées au 1 correspondent à celles mentionnées au 1° du a de l’article L. 3332‑1.
« Les ressources retenues sont les ressources brutes de la dernière année dont les résultats sont connus.
« III.- Les conditions de prélèvement et de répartition des ressources du fonds sont définies par une loi de finances. »","L’article 14 du présent projet jette les bases d’un nouveau fonds de péréquation horizontale, qui concernerait les départements de la région d’Ile-de-France. L’inclusion de ce fonds dans le texte du projet de loi se justifiait par la persistance d’importantes inégalités de richesses entre collectivités franciliennes que les mécanismes nationaux de péréquation ne permettent pas de traiter de manière satisfaisante. 
Au terme des travaux de la seconde chambre, il ne reste toutefois plus du dispositif initial que le principe du fonds tandis que son montant ou les conditions de prélèvement et de redistribution sont renvoyés à une loi de finances sans davantage de précision.Il est à craindre qu’en renvoyant à plus tard la mise au point de ce fonds l’on aboutisse à compliquer encore un peu plus les mécanismes utilisés. Ce manque de cohérence et de lisibilité des fonds de péréquation horizontale a été pointé dans les récentes conclusions d'un groupe de travail organisé au sein du groupe socialiste, radical et citoyen.
Cet amendement vise à garantir, dès à présent, la lisibilité du futur fonds de soutien des départements d'Ile-de-France. Sur le modèle du FPIC communal, il est ainsi proposé de fixer ex-ante le montant des ressources du fonds et de prévoir une trajectoire de montée en puissance progressive.
Dans l'attente de la concertation menée avec les élus des collectivités concernées, ce dispositif renvoie à l'automne la détermination des critères techniques de prélèvement et de redistribution des sommes.",/14/amendements/1120/CION_FIN/CF21.pdf,Discuté,Christine Pires Beaune,SER,Depute,Christine Pires Beaune
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59048B1120P0D1N18,2013-06-25T00:00:00Z,Article 22,Supprimer les alinéas 26 à 29. ,"Le Sénat a supprimé l’application, à la Métropole de Lyon, des règles de lien entre les taux votés par cette collectivité. Or les règles de lien entre les taux des impositions directes locales prévues à l'article 1636 B decies du code général des impôts ont pour objet de garantir une répartition équilibrée de la charge fiscale entre les redevables professionnels et les ménages et de prévenir toute concentration excessive de l'effort contributif sur une catégorie de contribuables. La méconnaissance de ces garanties légales par le législateur concernant la portée et le contenu des règles fiscales devant s'appliquer sur le territoire de la Métropole de Lyon serait immanquablement sanctionnée par le juge constitutionnel. En privant de tout effet les dispositions relatives aux règles de lien entre les taux des impositions directes locales dans le périmètre de la Métropole de Lyon, le législateur porterait atteinte à des garanties légales favorables au contribuable sur une portion du territoire national sans qu'un motif d'intérêt général suffisant ne justifie une différence de traitement avec la partie ""résiduelle"" du département du Rhône ou avec les autres collectivités. 
Le présent amendement a donc pour objet de supprimer les dispositions dérogatoires introduites par le Sénat. 
Toutefois, les spécificités de la Métropole de Lyon devront être prises en compte dans le cadre de l’élaboration de l’ordonnance prévue à l’article 29.",/14/amendements/1120/CION_FIN/CF18.pdf,Discuté,Christine Pires Beaune,SER,Depute,Christine Pires Beaune
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N619,2013-06-30T00:00:00Z,Article 37,"I.- À l’alinéa 2, supprimer les mots : « , pour les voiries qui ne font pas partie des voiries principales communautaires »
II.- à l’alinéa 3, supprimer les mots : « ou prend fin à compter de cette notification, pour les voiries qui ne font pas partie des voiries principales communautaires »
III.-  Supprimer l’alinéa 4.","En séance publique, le Sénat a adopté trois amendements qui modifient et complexifient le régime d’entrée en vigueur des transferts des deux nouvelles polices spéciales du maire créées par l’article 36 – relatives à la circulation hors agglomération et à la délivrance des autorisations de stationnement des taxis respectivement – aux présidents des EPCI compétents en matière de voirie, en tenant compte des délais d’opposition et de renonciation prévues par le dispositif. .
Ils introduisent la notion de « voiries principales communautaires », dont la liste devrait être déterminée par l’organe délibérant de l’EPCI à fiscalité propre dans l’année suivant la publication de la loi résultant du présent projet.
Par la suite, ils limitent la possibilité pour le maire de s’opposer au transfert automatique de ces pouvoirs de police spéciale aux seules « voiries qui ne font pas partie des voiries principales communautaires » ; ce transfert ne pourrait donc plus être refusé pour les voies définies comme relevant de la voirie principale communautaire. L’objectif de leur auteur est ainsi de « rendre ce transfert obligatoire sans que les maires puissent s’y opposer sur les voies principales du territoire et le laisser facultatif sur la voirie secondaire où une gestion de proximité est plus efficiente ».
Cependant, cette distinction n’est pas sans conséquence.
Elle ne prend pas en compte la temporalité prévue par l’article 37 : les maires ne disposeront que de cinq mois pour s’opposer à un transfert sans forcément savoir l’étendue de la voirie communautaire principale, alors que l’organe délibérant de l’EPCI disposera de douze mois pour la définir.
En scindant en deux les nouveaux pouvoirs de police spéciale, elle organise la création de quatre polices distinctes, dont la détermination du périmètre sera complexe : police de la circulation sur les voies principales communautaires, police de la circulation sur les voies autres que les voiries principales communautaires, police de la délivrance des autorisations de stationnement des taxis sur les voies principales communautaires et police de la délivrance des autorisations de stationnement des taxis sur les voies autres que les voiries principales communautaires.
En prévoyant ainsi que l’opposition au transfert de la police de la délivrance des licences de taxi serait dépourvue d’effet sur les voies principales communautaires, on crée dans les faits deux autorités concurrentes de délivrance des licences de taxi, en fonction de la voirie que ses titulaires sont censés utiliser. Or, la délivrance des licences de taxi n’est pas liée à la domanialité ou à la gestion des voies, mais aux « besoins de la population,  conditions générales de la circulation publique et équilibres économiques de la profession des exploitants de taxi » qui ne s’arrêtent pas à certaines voiries.
Enfin, en ne modifiant que les dispositions transitoires d’entrée en vigueur sans modifier parallèlement le mécanisme pérenne de l’article 36, le système proposé ne prévoit ni que la composition de la voirie principale communautaire puisse évoluer dans le temps, ni que la distinction ainsi posée s’applique aux transferts de compétences et élections du président de l’EPCI après l’entrée en vigueur de cet article.
C’est pourquoi le présent amendement propose de supprimer les dispositions ainsi introduites.",/14/amendements/1120/CION_LOIS/CL619.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N169,2013-06-27T00:00:00Z,Article 45 bis,"I.- Rédiger ainsi l’alinéa 2 :
« 1° Après le premier alinéa, il est inséré un alinéa ainsi rédigé : »
II.- Après l’alinéa 4, insérer l'alinéa suivant :
« Après les mots : « établissement public de coopération intercommunale » sont insérés les mots : « et de la Métropole de Lyon en application de l’article L. 3641‑8 »
III. - Compléter l'article par l'alinéa suivant :
« II.- Au premier alinéa de l’article L. 5731‑3 du même code, après les mots : ""à l’article L. 5711‑1"" sont insérés les mots : ""ou à l’article L. 5721‑2 lorsque une région, un département ou la Métropole de Lyon en est membre"" » ","Cet amendement de coordination tire les conséquences d’une part de la substitution de la Métropole de Lyon à la communauté urbaine de Lyon dans le pôle métropolitain dont cette dernière était membre et, d’autre part, tire les conséquences de l’adhésion possible des départements et des régions en transformant les pôles métropolitains qui les accueillent en syndicat mixte ouverts.",/14/amendements/1120/CION_LOIS/CL169.pdf,Discuté,Florent Boudié,SER,Depute,Florent Boudié
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N707,2013-07-01T00:00:00Z,Article 20,"Après le mot : 
""locale"",
rédiger ainsi la fin de l'alinéa 204 :
""chargée de l'évaluation des charges et des ressources transférées du département du Rhône définie à l'article L. 3663-2"".",Rédactionnel.,/14/amendements/1120/CION_LOIS/CL707.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N636,2013-06-30T00:00:00Z,Article 2,"Après l’alinéa 1, insérer deux alinéas ainsi rédigés :
« 1° A L’article L. 2112-6 est ainsi rédigé :
« Tout projet de modification des limites territoriales des communes est soumis à l’avis du conseil général, qui se prononce dans un délai de six semaines à compter de sa saisine. À l'expiration de ce délai, son avis est réputé rendu. »






","Tout en approuvant le principe du rétablissement de la clause de compétence générale aux départements et aux régions, la commission des Lois du Sénat a cependant entrepris de réécrire ces dispositions afin d’en « moderniser » la rédaction.
En ce qui concerne les départements, elle a rétabli le premier alinéa de l’article L. 3211-1 du code général des collectivités territoriales, prévoyant le pouvoir du conseil général pour statuer dans tous les cas prévus par les lois et règlements et les objets d’intérêt départemental.
En revanche, elle a supprimé l’alinéa prévoyant que le conseil général « donne son avis sur tous les objets sur lesquels il est consulté en vertu des lois et règlements ou dont il est saisi par les ministres et notamment sur les changements proposés aux limites territoriales du département, des arrondissements, des cantons et des communes et sur la désignation de leur chef-lieu », en soutenant que les modalités de ces consultations étant précisées aux articles afférents de ces procédures au sein du code général des collectivités territoriales (à l’article L. 3112-1 pour les modifications des limites territoriales des départements ; au premier alinéa de l’article L. 3113-1 pour les créations, suppressions et modifications d’arrondissement ; au deuxième alinéa de l’article L. 3113-1 pour le transfert du chef-lieu d’un arrondissement ; à l’article L. 3113-2 pour les modifications de la carte cantonale et le transfert de leur chef-lieu ; à l’article L. 2112-6 pour la modification des limites territoriales des communes).
Cependant, votre rapporteur constate que l’article L. 2112-6 ne prévoit actuellement la consultation obligatoire du conseil général avant la modification des limites territoriales de communes dans deux seuls cas limités :
– lorsque le projet a pour incidence de modifier les limites des cantons ;
– lorsque l’un des conseils municipaux ou l’une des commissions syndicales intéressés n’est pas favorable au projet.
Plutôt que de rétablir une disposition redondante au sein de l’article L. 3211-1 relatif aux compétences du conseil général, le présent amendement propose de modifier l’article L. 2112-6, relatif à la procédure de consultation du conseil général en cas de modification des limites communales, afin de prévoir l’obligation de solliciter un avis simple du conseil général pour toute modification de la carte communale.
En outre, par parallélisme avec la rédaction prévue par la loi n° 2013-403 du 17 mai 2013 relative à l'élection des conseillers départementaux, des conseillers municipaux et des conseillers communautaires, et modifiant le calendrier électoral pour la consultation des conseils généraux en cas de modification des limites cantonales, cette consultation serait enserrée dans un délai de six semaines.
 ",/14/amendements/1120/CION_LOIS/CL636.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N618,2013-06-30T00:00:00Z,Article 42,"Rédiger ainsi l’alinéa 9 :
« a) Au a, les mots : « création et réalisation de zones d’aménagement concerté d’intérêt communautaire » sont remplacés par les mots «  définition, création et réalisations d’opérations d’aménagement d’intérêt communautaire au sens de l’article L. 300-1 du code de l’urbanisme » ;","Cet amendement a pour objet de préciser que les opérations d’aménagement pour lesquelles les communautés urbaines sont compétentes sont celles mentionnées à l’article L. 300-1 du code de l’urbanisme. Il s’agit d’aligner le régime des communautés urbaines sur celui des métropoles tout en permettant aux communes de continuer de réaliser des opérations d’aménagement de moindre dimension, celles présentant une dimension supérieure étant réservées aux communautés urbaines.",/14/amendements/1120/CION_LOIS/CL618.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N613,2013-06-30T00:00:00Z,Article 45 bis A,"I.- à l’alinéa 3, après le mot : « propre » insérer les mots : « , ainsi que, le cas échéant, la Métropole de Lyon »


II.- Remplacer les alinéas 4 à 6 par deux alinéas ainsi rédigés :
« 2° Le second alinéa est ainsi rédigé :
« Les organes délibérants des établissements publics de coopération intercommunale, ainsi que, le cas échéant, les conseils régionaux, les conseils généraux et le conseil de la Métropole de Lyon membres du pôle métropolitain, se prononcent par délibérations concordantes sur l’intérêt métropolitain des compétences qu’ils transfèrent ou des actions qu’ils délèguent au pôle métropolitain. »
III.- Compléter cet article par des alinéas ainsi rédigés :
« II.- l’article L. 5731‑2 du même code est ainsi modifié :
""1° Après le mot : « propre », la fin du premier alinéa est ainsi rédigée : « , sous réserve que l’un d’entre eux compte plus de 100 000 habitants. »
""2° il est complété par un alinéa ainsi rédigé :  « II.- À la demande du conseil syndical du pôle métropolitain, les régions ou les départements sur le territoire desquels se situe le siège des établissements publics de coopération intercommunale membres peuvent adhérer au pôle métropolitain. »
« III.- l’article L. 5731‑3 du même code est ainsi modifié :
« 1° Au premier alinéa, après les mots : « à l’article L. 5711‑1 » sont insérés les mots : « ou à l’article L. 5721‑2 lorsque une région, un département ou la Métropole de Lyon en est membre » ;
2° Les deux premières phrases du deuxième alinéa sont ainsi rédigées :
« Par dérogation aux règles mentionnées à l’alinéa précédent, les modalités de répartition des sièges au sein du comité syndical tiennent compte du poids démographique de chacun des établissement publics de coopération intercommunale. Chaque membre dispose d’au moins un siège et aucun membre ne peut disposer de plus de la moitié des sièges. »","Le présent amendement de coordination tire les conséquences de la substitution de la Métropole de Lyon à la communauté urbaine de Lyon dans le pôle métropolitain dont cette dernière était membre en prévoyant explicitement que cette collectivité à statut particulier puisse y adhérer.
Il prévoit par ailleurs la possibilité pour les départements et les régions d'y adhérer, comme le prévoit l'article 45 bis, afin de ne pas modifier un même article du code général des collectivités territoriales dans deux articles distincts du projet de loi.
Par ailleurs, il tire les conséquences de l’adhésion possible des départements et des régions, en transformant les pôles métropolitains qui les accueilleraient en syndicat mixte ouverts.",/14/amendements/1120/CION_LOIS/CL613.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N196,2013-06-27T00:00:00Z,Article 45 quinquies,"Après l’alinéa 6, insérer un alinéa ainsi rédigé :
« Par dérogation, les Établissements Publics de Coopération Intercommunale à fiscalité propre membres d’associations, créées dans les conditions de l’article 22 de la loi n°95-115 du 4 février 1995 d’orientation pour l’aménagement et le développement du territoire dans sa rédaction antérieure à la loi n°2010-1563 du 16 décembre 2010 de réforme des collectivités territoriales peuvent par délibérations concordantes constituer un pôle rural d’aménagement et de coopération. »
 ","Cet amendement vise à permettre aux Établissements Publics de Coopération Intercommunale à fiscalité propre engagés dans une démarche d’aménagement et de développement du territoire au sein d’associations porteuses de « pays » de constituer un pôle d’aménagement et de coopération afin de renforcer et poursuivre le dialogue territorial antérieurement porté par les pays.
 ",/14/amendements/1120/CION_LOIS/CL196.pdf,Retiré,David Habib,SER,Depute,David Habib
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N479,2013-06-27T00:00:00Z,Article 32,Supprimer le alinéas 8 à 11.,"Ces dispositions proposent d'ouvrir la possibilité de délégation des conseils régionaux vers les métropoles en matière de gestion des lycées et de développement économique. Si les Régions ont maintenant une histoire et, par là, une légitimité dans l’organisation territoriale de la République, dépouiller certaines d’entre elles de leurs compétences, fût-ce de leur plein gré, accentuera la « mosaïque » à laquelle le projet de loi risque de conduire.
Certes, substituer, dans certaines parties du territoire, des métropoles aux Régions serait une politique défendable, mais elle demande une étude d’impact. Laisser varier les compétences exercées par des collectivités territoriales sans autre raison que des choix politiques locaux, dont la remise en question ultérieure serait difficile, n’est pas souhaitable.",/14/amendements/1120/CION_LOIS/CL479.pdf,Discuté,Jean-Luc Laurent,SER,Depute,Jean-Luc Laurent
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N713,2013-07-01T00:00:00Z,Article 43,"À l’alinéa 15, après le mot : « Provence », supprimer le mot :
« et ».",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL713.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N673,2013-07-01T00:00:00Z,Article 31,"À l’alinéa 74, après la première occurrence du mot : « région », substituer aux mots :
« saisie d’une demande en ce sens de la métropole ou à la demande de la région »,
les mots :
« , à la demande de celle-ci ou de la métropole, ».",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL673.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N628,2013-06-30T00:00:00Z,Article 3,"Substituer à l’alinéa 4 les trois alinéas suivants :
 « III. – La commune ou l’établissement public de coopération intercommunale à fiscalité propre auquel elle a transféré ses compétences est chargé d’organiser, en qualité de chef de file, les modalités de l’action commune des collectivités territoriales et de leurs établissements publics pour l’exercice des compétences relatives :
 « 1° aux modes de transport alternatifs ;
« 2° à l’aménagement local. »","Le présent amendement réorganise les compétences pour lesquelles le bloc communal est désigné chef de file, en supprimant les compétences  relatives à l’accès aux services publics de proximité, le développement local, défini comme « toute politique destinée à favoriser ou à maintenir le commerce de proximité ou l’artisanat », qui fait partie du développement économique confié aux régions, et qui réintroduit les modes de transport alternatifs, prévus par le projet de loi initial sous le vocable peu normatif de « mobilité durable ».",/14/amendements/1120/CION_LOIS/CL628.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N711,2013-07-01T00:00:00Z,Article 43,"À la première phrase de l’alinéa 14, après les mots : « en application du a, », substituer au mot :
« multiplié »,
le mot :
« multipliée ».",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL711.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N663,2013-07-01T00:00:00Z,Article 31,"À l’alinéa 26, après la référence « L. 1231-1 », substituer à la référence :
« et L. 1231‑8 du code des transports »,
la référence :
« L. 1231-8, et L. 1231-14 à L. 1231-16 du code des transports ».",Amendement de coordination.,/14/amendements/1120/CION_LOIS/CL663.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N165,2013-06-27T00:00:00Z,Article 34 bis,"Aux cinquième et sixième alinéas, le mot : « urbaine » est supprimé.",Cet amendement de cohérence rédactionnelle vise à harmoniser la rédaction de l’article 34 bis avec celle de l’article 34 ter qui créé les autorités organisatrices de la mobilité. ,/14/amendements/1120/CION_LOIS/CL165.pdf,Discuté,Florent Boudié,SER,Depute,Florent Boudié
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N601,2013-06-30T00:00:00Z,Article 36 bis,"A l’alinéa 19, après le mot : « absence », insérer les mots : « ou de l’insuffisance »",Amendement de cohérence.,/14/amendements/1120/CION_LOIS/CL601.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N719,2013-07-01T00:00:00Z,Article 23,"1° A l'alinéa 1,
substituer au mot :
""alinéa"",
la référence :
""IV"".
2° En conséquence, au début de l'alinéa 2, insérer la référence :
""IV. - ""","Amendement de coordination avec la proposition de loi relative à la simplification du fonctionnement des collectivités territoriales, en cours d'examen par le Parlement et dont l'article 18 réécrit le même article L. 123-4 du code de l'action sociale et des familles.",/14/amendements/1120/CION_LOIS/CL719.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N706,2013-07-01T00:00:00Z,Article 34,"Compléter cet article par un alinéa ainsi rédigé :
« II. – Au 11° du II de l’article L. 5832-2 du code général des collectivités territoriales, les références : « L. 5217-1 à L. 5217-19 » sont remplacées par les références : « L. 5217-1 à L. 5217-21 ».",Amendement de coordination.,/14/amendements/1120/CION_LOIS/CL706.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N718,2013-07-01T00:00:00Z,Article 22,"A l’alinéa 3, substituer à la référence :
« L. 3661-1 »,
insérer la référence :
« L. 3611-1 ».",Correction d'une erreur de référence.,/14/amendements/1120/CION_LOIS/CL718.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N343,2013-06-27T00:00:00Z,Article 3,Compléter l'alinéa 3 par la phrase suivante : « Il est consulté par la région en préalable à l’élaboration du contrat de plan conclu entre l’Etat et la région en application de la loi n° 82-653 du 29 juillet 1982 portant réforme de la planification afin de tenir compte des spécificités de son territoire ».,"Comme leur nom l'indique, les contrats de projet Etat/Région (CPER) reposent sur deux partenaires : l'Etat et la Région. Se pose néanmoins la question de l'association des autres niveaux de collectivités territoriales, et en particulier des départements qui ne peuvent être cantonnés au rôle de «financeurs en dernier ressort». C'est un point souligné par l’ensemble des présidents des conseils généraux.
Par ailleurs, les projets inscrits en CPER peuvent avoir des répercussions au plan local qui doivent être intégrés à la réflexion globale. Une analyse de l'impact des opérations lourdes portant sur un même territoire gagnerait à être développée. Ainsi, la nécessité de développer une approche plus territorialisée des politiques de développement et d'aménagement du territoire s'étend d'ailleurs bien au-delà de la contractualisation entre l'Etat et les régions. 
S’il faut constater que l'association des collectivités autres que la région existe déjà, il est à regretter qu’elle soit très inégale et différente d’un territoire à un autre. 
C’est pourquoi, à l’occasion de la nouvelle génération de CPER, le présent amendement propose une association effective des départements à ces contrats, à l’instar d’ailleurs de ce que prévoit l’article 42 du présent texte pour les communautés urbaines.",/14/amendements/1120/CION_LOIS/CL343.pdf,Discuté,Yann Galut,SER,Depute,Yann Galut
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N665,2013-07-01T00:00:00Z,Article 31,"À l’alinéa 56, après le mot : « aides », substituer aux mots :
« à la pierre dans les conditions prévues à l’article L. 301-5-1 »,
les mots :
« mentionnées à l’article L. 301-3 ».",Amendement rédactionnel et de coordination.,/14/amendements/1120/CION_LOIS/CL665.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO419604B1120P0D1N5,2013-06-25T00:00:00Z,Article 2,"Au début de l'alinéa 7, insérer la phrase suivante: "" Il a compétence pour promouvoir le développement économique, social, sanitaire, culturel et scientifique de la région et l'aménagement de son territoire et pour assurer la préservation de son identité et des langues régionales, dans le respect de l'intégrité, de l'autonomie et des attributions des départements et des communes.""","Tel que modifié par le Sénat, l'article 2 supprimerait, dans l'article L. 4221-1 du code général des collectivités territoriales, la référence actuelle aux compétences de la région, que le projet de loi initial du Gouvernement envisageait de maintenir, en y ajoutant la référence à la préservation des langues régionales.
Le présent amendement a pour objet de procéder au maintien de cette liste de compétences, enrichie de la référence aux langues régionales.",/14/amendements/1120/CION-CEDU/AC5.pdf,Discuté,Stéphane Travert,SER,Depute,Stéphane Travert
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N627,2013-06-30T00:00:00Z,Article 4,"Rédiger ainsi l’alinéa 2 :
« Art. L. 1111-9-1. – I. – Dans chaque région, la conférence territoriale de l’action publique est chargée de favoriser un exercice concerté des compétences des collectivités territoriales, de leurs groupements et de leurs établissements publics.""",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL627.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N662,2013-07-01T00:00:00Z,Article 31,"Compléter cet article par cinq alinéas ainsi rédigés :
« II. – Le chapitre Ier du titre Ier du livre II de la cinquième partie du code général des collectivités territoriales est ainsi modifié :
« 1° Au premier alinéa du II de l’article L. 5211-5, la référence « L. 5217-2 » est remplacée par la référence « L. 5217-1 » ;
« 2° À la dernière phrase du premier alinéa de l’article L. 5211-41, la référence « L. 5217-2 » est remplacée par la référence « L. 5217-1 » ;
« 3° Au troisième alinéa de l’article L. 5211-41-1, la référence « L. 5217-2 » est remplacée par la référence « L. 5217-1 ». 
« III. – Au premier alinéa de l’article 1043 du code général des impôts, la référence : « L. 5217-4 » est remplacée par la référence : « L. 5217-2 ». »",Amendement de coordination.,/14/amendements/1120/CION_LOIS/CL662.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N249,2013-06-27T00:00:00Z,Article 3,"A l’alinéa 2, supprimer les mots : « à la biodiversité ».","Les départements sont devenus des acteurs incontournables pour la préservation de la biodiversité. A ce titre, ils conduisent plusieurs actions à travers :
- le financement des PNR,
- les subventions aux communes et EPCI,
- les inventaires, atlas observatoires de la biodiversité et des paysages et programmes de recherches dans le cadre de la gestion des sites,
-  l’intégration de la dimension biodiversité dans leurs projets routiers, en lien avec la signature de la convention d’engagement volontaire. Cet enjeu de la biodiversité est aujourd’hui totalement intégré dans la conception des projets routiers des départements (zéro-phyto, passages à faune…), comme dans les mesures d’ERC (éviter-réduire-compenser),
- leurs politiques dans le grand cycle de l’eau (captages, traitement, gestion des milieux aquatiques),
- l’éducation à l’environnement sur les ENS, et par l’organisation de visites de sites auprès des collégiens notamment,
- la gestion et l’animation de maisons de la nature.

En conséquence, les conseils généraux considèrent que chaque échelon de collectivité doit pouvoir continuer à agir librement en faveur de la biodiversité, notamment pour que la France atteigne les objectifs internationaux auxquels elle a adhéré, traduits dans la stratégie nationale biodiversité (SNB). A cet égard, la loi cadre sur la biodiversité annoncée doit être l’occasion d’expliquer et de préciser les compétences des différents niveaux de collectivités en matière de préservation de la biodiversité. L’anticiper ne serait donc pas cohérent.
Aussi, pour toutes ces raisons, il n’apparaît pas opportun de définir un chef de filât à l’échelon régional, ces politiques devant rester dans le champ des compétences partagées.",/14/amendements/1120/CION_LOIS/CL249.pdf,Discuté,Cécile Untermaier,SER,Depute,Cécile Untermaier
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO419865B1120P0D1N31,2013-06-23T00:00:00Z,Article 45 quater,« TITRE II BIS : LES PÔLES DE DÉVELOPPEMENT ET D’ÉQUILIBRE DES TERRITOIRES ».,"Il est proposé d'offrir l'opportunité, aux établissements publics de coopération territoriale à fiscalité propre, de se regrouper dans une structure fédérative appelée ""pôle de développement et d'équilibre des territoires"".En complément des futures ""métropoles"", les pôles de développement et d'équilibre des territoires visent tout particulièrement à doter les espaces péri-urbains et ruraux d'une capacité renforcée d'action publique.
",/14/amendements/1120/CION-DVP/CD31.pdf,Discuté,Florent Boudié,SER,Depute,Florent Boudié
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N625,2013-06-30T00:00:00Z,Article 4,"Rédiger ainsi l’alinéa 4 :
« Elle peut être saisie de la coordination des relations transfrontalières avec les collectivités territoriales étrangères situées dans le voisinage de la région. »",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL625.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
